240254962838405121;b'oliviabryantt';@;Tue 2012-08-28 01:10:21;@;b'Soo excited to try to sleep with my back hurting #shouldbesooofun #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240259175790284801;b'rossberenson';@;Tue 2012-08-28 01:27:05;@;b'Wow! @TWCable_NYC Thanks for the option of high speed internet at $5 a month or 6 months free to save $0.30 depending on the plan. #sarcasm';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240259713181302784;b'Sammiekinz01';@;Tue 2012-08-28 01:29:14;@;b"I love how they're takin his side over mine tonight #sarcasm";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240286408152072194;b'Angelique_0x';@;Tue 2012-08-28 03:15:18;@;b'Say thanks to the girl that fucked us up.';@;b'twicca';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240298501739778048;b'paralyzedniall';@;Tue 2012-08-28 04:03:22;@;b"I'm ending my summer off great sitting inside all day doing nothing \xe2\x9c\x8c lol #sarcasm";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240299351782604801;b'thecpaul';@;Tue 2012-08-28 04:06:44;@;b'Who knew calc could be so fun? @Lknappster #sarcasm #whyarewetakingthisclass';@;b'Cloudhopper';@;None;@;None;@;b'en';@;2;@;1;SARCASM
240299598315397120;b'matthewcoller';@;Tue 2012-08-28 04:07:43;@;b'Man, Robinson Cano could be the laziest MVP ever #sarcasm #bigtimesarcasm';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240299969372901376;b'karabobeara15';@;Tue 2012-08-28 04:09:11;@;b"Please keep ignoring me for all of senior year. It's not like we're friends with the exact same people. #sarcasm #thingsimiss #you";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240300151909015553;b'Mia_Fiander';@;Tue 2012-08-28 04:09:55;@;b"Time to sleep I suppose,because my body doesn't lye down and do nothing enough anyways. #sarcasm #sweetdreams";@;b'Twitter for BlackBerry\xc2\xae';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240300326794706944;b'TjHeffernan';@;Tue 2012-08-28 04:10:37;@;b"I'd like to give a shout out to all the people who text me for a minute then stop responding. You make dreams a reality #sarcasm #whybother";@;b'Twitter for Android';@;None;@;None;@;b'en';@;1;@;0;SARCASM
240301519315030016;b'nessaluvsptv';@;Tue 2012-08-28 04:15:21;@;b'Well that was fun..but not really. #sarcasm #fml #whybother';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240301645462904832;b'charzash';@;Tue 2012-08-28 04:15:51;@;b"If you're going into highschool and cant do at least 4 pirouettes you obviously go to a fantastic studio #sarcasm";@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240302833063301120;b'haiarnoldd';@;Tue 2012-08-28 04:20:34;@;b'Oh no new texts? What a surprise! #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;3;SARCASM
240306007262261249;b'karrsimp';@;Tue 2012-08-28 04:33:11;@;b'Yaay for going into to gr 12 but looking like a niner #sarcasm #ShortGirlProblems';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;1;@;0;SARCASM
240306030452543488;b'Maddy22344';@;Tue 2012-08-28 04:33:16;@;b"Can't wait  to wake up early to babysit! #sarcasm";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240307073018122240;b'kkyleeann';@;Tue 2012-08-28 04:37:25;@;b"I don't think I'll be able to make it through a whole day tomorrow at school without breaking down. So that's cool. #sarcasm";@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240308073619673088;b'WishTooMuch';@;Tue 2012-08-28 04:41:24;@;b'Please oh please, sense the #sarcasm .';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240310538100420608;b'jasminewoodard';@;Tue 2012-08-28 04:51:11;@;b'I love it when you put your hand in my face while you sleep :) #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240310610045313024;b'thatprettygurll';@;Tue 2012-08-28 04:51:28;@;b"Oh yeah.. You're really making an effort.. #sarcasm -_-";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240314662737018880;b'lexiebrentin';@;Tue 2012-08-28 05:07:35;@;b'I just love it when people don\xe2\x80\x99t text me back. #sarcasm';@;b'Tweetbot for iOS';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240314807214022656;b'emily_ijams';@;Tue 2012-08-28 05:08:09;@;b'I love feeling like a second choice.. #sarcasm';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240315007332663296;b'katiebrown02';@;Tue 2012-08-28 05:08:57;@;b'So happy to just find out uoit decided to reschedule all my lectures and tutorials for me to night classes at the exact same times! #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240315349160042496;b'amelia_rizzardi';@;Tue 2012-08-28 05:10:18;@;b"I really like it when I ask an important question &amp;don't get an answer. I hope this keeps up I like it so much :) #sarcasm";@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240315402406752256;b'stephanierenee0';@;Tue 2012-08-28 05:10:31;@;b'I love when my retainers are super tight and make me talk so attractively! #NOT #sarcasm #majorlisp';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240317821119238144;b'OutaControlAlex';@;Tue 2012-08-28 05:20:08;@;b'I love being able to not fall asleep. #Sarcasm';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240318997038526464;b'Bpabsdorf';@;Tue 2012-08-28 05:24:48;@;b"$2 for the next two weeks. Life's awesome. #sarcasm #minimumwagefor3years";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;1;@;0;SARCASM
240319464112017409;b'momsavang';@;Tue 2012-08-28 05:26:39;@;b'20 minutes of laundry at 1 am. Awesome #sarcasm';@;b'Twitter for iPad';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240319670069121024;b'tori_sea';@;Tue 2012-08-28 05:27:28;@;b"So glad i'm losing sleep over someone I barely know... #waytogocait  #sarcasm";@;b'Mobile Web';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240321786942746624;b'07_katrinaT';@;Tue 2012-08-28 05:35:53;@;b'stressed and school hasnt even started #shouldbeagoodyear #sarcasm';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;1;SARCASM
240322529200312320;b'EmilySchackmuth';@;Tue 2012-08-28 05:38:50;@;b'@MikaylaJones06 who dosent want to be invited to a foam party with a bunch of kids running around half naked... #sarcasm #thatssomesickshit';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;1;@;1;SARCASM
240327559185829889;b'jLmcKern';@;Tue 2012-08-28 05:58:49;@;b'Osteo time, this is going to be fun! #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240328024489336832;b'suhanyaa';@;Tue 2012-08-28 06:00:40;@;b'Looking forward to staring at the ceiling until I fall asleep #Sarcasm #SomeonePlayWithMe.';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240328969637986304;b'Mirapunktnu';@;Tue 2012-08-28 06:04:26;@;b'My train got cancelled.. Good way to start the day! -.- #sarcasm #V\xc3\xa4sttrafik';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240331115859148800;b'Agonzalez1113';@;Tue 2012-08-28 06:12:57;@;b"That's cool I really needed to know that! I'm serious thank you for telling me!! \xf0\x9f\x98\x8f #sarcasm";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240331413835087872;b'empanten';@;Tue 2012-08-28 06:14:08;@;b'packing is so much fun! #sarcasm #notenoughboxes';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240331761823907840;b'TroyOrem';@;Tue 2012-08-28 06:15:32;@;b'Just another original apple invention. A notification shade. Where do they come up with this stuff.... #sarcasm http://t.co/ZAh4TIjX';@;b'Photos on iOS';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240336404192833539;b'rubydelgado';@;Tue 2012-08-28 06:33:58;@;b'I should sleep , I have an early class tomorrow. Fan-tastic! #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240340591181971456;b'JustiineLandekk';@;Tue 2012-08-28 06:50:36;@;b'finding out the kid you "dated" in jr high is now in prison &gt;&gt;&gt;&gt;&gt; #sarcasm #solidlifechoice';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240350842736242689;b'kevhowe87';@;Tue 2012-08-28 07:31:21;@;b'Luv walkin up 20 flights of stairs just 2 get 2 work. #sarcasm.';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240351251555045376;b'RKinTilla';@;Tue 2012-08-28 07:32:58;@;b'Absolutely love being left to hang #SARCASM';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240352939061956608;b'sammthorntonn';@;Tue 2012-08-28 07:39:40;@;b'Having to go to college today to enroll for the second time #funtimes #sarcasm';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240360219761324032;b'brigo99';@;Tue 2012-08-28 08:08:36;@;b'Greaaaaaat!!! Jus wat we need #sarcasm RT"@SAfmnews: The drought in the United States is likely to push food up prices in South Africa."';@;b'Twitter for BlackBerry\xc2\xae';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240362515542970368;b'PoppyJW';@;Tue 2012-08-28 08:17:44;@;b"I'm really happy my kindle chose the day before I go on holiday to break #sarcasm #heartbroken waa";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240364228400279553;b'TJ_Bloomfield';@;Tue 2012-08-28 08:24:32;@;b'Yes annoying hotel guests, please take your pet elephant for a walk outside the room at 4am, when normal people are trying to sleep #sarcasm';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;1;SARCASM
240364760854585344;b'LexiChappell_';@;Tue 2012-08-28 08:26:39;@;b'Injections are fun. #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240366303339241472;b'Its__rachel1';@;Tue 2012-08-28 08:32:47;@;b"It seems the only time I can stay awake now it's at 4:30 in the morning. No need to sleep anymore. Don't worry. I'm fine. #FML #sarcasm";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240367077565800448;b'denzilcannavo';@;Tue 2012-08-28 08:35:51;@;b"Because I'm that dumb I don't know your tweets are about me #Sarcasm";@;b'Twitter for BlackBerry\xc2\xae';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240368040296992768;b'lakishajayde';@;Tue 2012-08-28 08:39:41;@;b'...threw up, and had an anxiety/panic attack, but apart from that, pretty good first try! #sarcasm #thelifeofadancer #dancerproblems';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240369054345490433;b'andr3a11_';@;Tue 2012-08-28 08:43:43;@;b"#FavoriteThings: when Darth baby won't stop screaming long enough to eat. #sarcasm. Is it Wednesday yet?!";@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240373526622773248;b'lauramoore54';@;Tue 2012-08-28 09:01:29;@;b"Thought getting up at half 8 today was bad, well then I can't wait to get back to half 6 mornings next week #sarcasm #school";@;b'Twitter for BlackBerry\xc2\xae';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240374552494997504;b'RachRoseCalver';@;Tue 2012-08-28 09:05:33;@;b'Filling out medical forms is how I like to spend my Tuesday mornings #sarcasm #boring #tedious #samequestionsallthetime';@;b'Twitter Web Client';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240378033721200640;b'BenjiLawrence07';@;Tue 2012-08-28 09:19:23;@;b'Tweeting at work... Having sooooo much fun and honestly not bored at all #countdowntillfinish #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;1;SARCASM
240380149810491392;b'BekahHelana';@;Tue 2012-08-28 09:27:48;@;b'School today! YAY! #Sarcasm at its finest.';@;b'Cloudhopper';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240380235638521856;b'deebert';@;Tue 2012-08-28 09:28:08;@;b'25km cycle back from dropping car for a service, need to do lots of #foamrolling then #workout woohoo!! Actually love it no #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240380972351225856;b'almostchloe';@;Tue 2012-08-28 09:31:04;@;b'everytime i go to the pub at least one person tells me my mum is hot / fit / stunning / milf / etc..- makes me feel great :-) #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240381716542406656;b'AislingEnright';@;Tue 2012-08-28 09:34:02;@;b'Olly Riley is so original with his tweets .. #sarcasm http://t.co/z7Isp0gv';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240381827959885824;b'Weemanjoe';@;Tue 2012-08-28 09:34:28;@;b'Well that was a brilliant attempt at sleep. #sarcasm';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240382393675022336;b'ChloeOwen_';@;Tue 2012-08-28 09:36:43;@;b'@Timd93 #missyoualready #sarcasm #idontmeanit #goodbye #chicken';@;b'Twitter for BlackBerry\xc2\xae';@;None;@;None;@;b'und';@;0;@;0;SARCASM
240384097145475072;b'autumnstait';@;Tue 2012-08-28 09:43:29;@;b'Love my family #sarcasm #youcanalldie';@;b'Twitter for iPhone';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240385112779407360;b'Ysabelalalalah';@;Tue 2012-08-28 09:47:31;@;b'Just sprained my foot. happy days. #sarcasm';@;b'Twitter for Android';@;None;@;None;@;b'en';@;0;@;0;SARCASM
240385248154750976;b'sibsty9';@;Tue 2012-08-28 09:48:03;@;b'Will have loads of fun taking the NCAE tmrw. \xf0\x9f\x98\x8a #sarcasm';@;b'Twitter for iPad';@;None;@;None;@;b'en';@;0;@;1;SARCASM
