400069702166515712;b'RadekChvatal';@;Tue 2013-11-12 01:17:04;@;b'@pavelkout me teda napadla uplne jina vec co by se tou treti rukou dala delat ;))';@;b'Tweetbot for iOS';@;None;@;None;@;b'sk';@;0;@;0
400160572547014656;b'meenkeers';@;Tue 2013-11-12 07:18:09;@;b'Spala jsem 5 hodin. To bude sranda\xf0\x9f\x91\x8c (@ Panevropsk\xc3\xa1 vysok\xc3\xa1 \xc5\xa1kola) http://t.co/m0HTriSmPl';@;b'Foursquare';@;{'coordinates': [14.39724237, 50.09788561], 'type': 'Point'};@;{'coordinates': [50.09788561, 14.39724237], 'type': 'Point'};@;b'sk';@;0;@;0
400162373048094720;b'zebu_cz';@;Tue 2013-11-12 07:25:19;@;b'Tak to vypad\xc3\xa1, \xc5\xbee budem m\xc3\xadt v bar\xc3\xa1ku bordel :) P\xc4\x9bkn\xc3\xbd benefit pro zam\xc4\x9bstnance pardubick\xc3\xa9ho studia @CRozhlas. http://t.co/XFlgpBoyqE';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;1;@;0
400163599642935296;b'vykook';@;Tue 2013-11-12 07:30:11;@;b'Poj\xc4\x8fme za\xc4\x8d\xc3\xadt d\xc4\x9blat l\xc3\xa9ky z kost\xc3\xad \xc4\x8d\xc3\xad\xc5\x88an\xc5\xaf, t\xc5\x99eba je taky vyhub\xc3\xadme, jako oni tohodle nosoro\xc5\xbece...  http://t.co/700jxvpllc';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;1
400163763040817152;b'BedazzledC';@;Tue 2013-11-12 07:30:50;@;b'Babi\xc5\xa1 prej byl Bure\xc5\xa1... nebyl n\xc3\xa1hodou i Burejsa? (ten \xc5\xa1koln\xc3\xadk...)';@;b'Twitter for Android';@;None;@;None;@;b'sk';@;0;@;0
400165290530447360;b'kudlacekjan';@;Tue 2013-11-12 07:36:54;@;b'IKEA zru\xc5\xa1\xc3\xad pap\xc3\xadrov\xc3\xa9 ta\xc5\xa1ky a nahrad\xc3\xad je plastov\xc3\xbdmi za 9 korun?!? Maj\xc3\xad "del\xc5\xa1\xc3\xad \xc5\xbeivotnost" a jsou pr\xc3\xbd \xc5\xa1etrn\xc4\x9bj\xc5\xa1\xc3\xad. T\xc3\xbdden: http://t.co/20NRlXELMY';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
400165696728219648;b'MarVes2';@;Tue 2013-11-12 07:38:31;@;b'P\xc5\x99irozenost\xc3\xad \xc4\x8dlov\xc4\x9bka je, \xc5\xbee t\xc3\xadm jak st\xc3\xa1rne, za\xc4\x8d\xc3\xadn\xc3\xa1 se br\xc3\xa1nit zm\xc4\x9bn\xc4\x9b, zejm\xc3\xa9na zm\xc4\x9bn\xc4\x9b k lep\xc5\xa1\xc3\xadmu. J. Steinbeck';@;b'Tweetbot for iOS';@;None;@;None;@;b'sk';@;1;@;0
400166701397848064;b'Giorgano';@;Tue 2013-11-12 07:42:31;@;b'Rann\xc3\xad vst\xc3\xa1v\xc3\xa1n\xc3\xad po nedlouh\xc3\xa9m sp\xc3\xa1nku je relativn\xc4\x9b bezbolestn\xc3\xa9,  pokud sp\xc3\xad \xc4\x8dlov\xc4\x9bk u okna a dobrovoln\xc4\x9b si nezat\xc3\xa1hne rolety. Osobn\xc4\x9b #ov\xc4\x9b\xc5\x99eno.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
400169194328563712;b'chovatel';@;Tue 2013-11-12 07:52:25;@;b'Tohle je m\xc5\xafj tv\xc3\xadt \xc4\x8d.1000.Od p\xc5\x99edchoz\xc3\xadho to trvalo tak dlouho proto,\xc5\xbee jsem d\xc5\xafkladn\xc4\x9b prom\xc3\xbd\xc5\xa1lel,co d\xc5\xafle\xc5\xbeit\xc3\xa9ho v\xc3\xa1m chci \xc5\x99\xc3\xadct.Ale u\xc5\xbe to m\xc3\xa1m,tak\xc5\xbe';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;13;@;0
400169440257781760;b'djamdman';@;Tue 2013-11-12 07:53:24;@;b'@KristlaFlekova J\xc3\xa1 jsem p\xc5\x99esn\xc4\x9b ten typ, co T\xc4\x9b to m\xc5\xaf\xc5\xbee dou\xc4\x8dit.)';@;b'Twitter for iPhone';@;None;@;None;@;b'sk';@;0;@;0
400172184968376320;b'Pardubice';@;Tue 2013-11-12 08:04:18;@;b'Pes mu z\xc5\x99ejm\xc4\x9b shrnul koberec pod plynem\xe2\x80\xa6 http://t.co/XPlI4kaBTy';@;b'Facebook';@;None;@;None;@;b'sk';@;0;@;0
400172247761301504;b'Annapple90';@;Tue 2013-11-12 08:04:33;@;b'Nefunguje mi fo\xc5\xa5\xc3\xa1k a od v\xc4\x8derej\xc5\xa1ka m\xc5\xafj \xc5\xbealudek odm\xc3\xadt\xc3\xa1 jak\xc3\xa9koli j\xc3\xaddlo. Kdy\xc5\xbe se da\xc5\x99\xc3\xad, tak se da\xc5\x99\xc3\xad. :"-(';@;b'Twitter for iPhone';@;None;@;None;@;b'sk';@;0;@;0
400173011489550336;b'meenkeers';@;Tue 2013-11-12 08:07:35;@;b'@Benyspectre sm\xc4\x9bju sm\xc4\x9bju :) r\xc3\xa1no s latinou to jinak nejde :DD';@;b'Twitter for iPhone';@;{'coordinates': [14.39760243, 50.09823726], 'type': 'Point'};@;{'coordinates': [50.09823726, 14.39760243], 'type': 'Point'};@;b'sk';@;0;@;0
400720192755359744;b'tessier_ashpool';@;Wed 2013-11-13 20:21:53;@;b'Na ka\xc5\xbed\xc3\xa9ho jednou dojde. To m\xc3\xa1m za to, \xc5\xbee jsem se posm\xc3\xadval jabl\xc3\xad\xc4\x8dk\xc3\xa1\xc5\x99\xc5\xafm s updatem na iOS7 #ironie http://t.co/yCz9e68AmJ';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
400912205254000640;b'ivelocz';@;Thu 2013-11-14 09:04:52;@;b'Takov\xc3\xa1 mal\xc3\xa1 gar\xc3\xa1\xc5\xbe s p\xc3\xa1r koly - dom\xc3\xa1c\xc3\xad z\xc3\xa1zem\xc3\xad t\xc3\xbdmu Sky http://t.co/leKo1oxpgf';@;b'Facebook';@;None;@;None;@;b'sk';@;0;@;1
402063039676952576;b'BielMichal';@;Sun 2013-11-17 13:17:53;@;b'@Dermot68 @vaclavmoravec \xc4\x8c\xc3\xa1st ot\xc3\xa1zek s kardin\xc3\xa1lem byla p\xc5\x99edto\xc4\x8dena, tak\xc5\xbee pan Moravec m\xc4\x9bl pauzu na twitter :-)';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;1;@;0
402091925035286528;b'_anart_';@;Sun 2013-11-17 15:12:40;@;b"'To je p\xc4\x9bt zn\xc3\xa1m\xc3\xbdch k\xc5\x99ikloun\xc5\xaf...'\nTakto popsal lidi s odli\xc5\xa1n\xc3\xbdm n\xc3\xa1zorem\na) Milou\xc5\xa1 Jake\xc5\xa1\nb) Vasil Bi\xc4\xbeak\nc) V\xc3\xa1clav Klaus";@;b'Twitter for Android';@;None;@;None;@;b'sk';@;0;@;1
402464497266204672;b'obludik';@;Mon 2013-11-18 15:53:08;@;b'Zkusila jsem si do sluch\xc3\xa1tek pustit ticho co nejv\xc3\xadc nahlas, ale okoln\xc3\xad hluk to stejn\xc4\x9b nep\xc5\x99ehlu\xc5\xa1ilo.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;6;@;0
402839209133604864;b'MarekPridal';@;Tue 2013-11-19 16:42:06;@;b'Lo\xc5\x88sk\xc3\xa1 aukce byla zru\xc5\xa1ena kv\xc5\xafli vysok\xc3\xa9 a nere\xc3\xa1ln\xc3\xa9 \xc4\x8d\xc3\xa1stce. Druh\xc3\xa1 aukce skon\xc4\x8dila po t\xc3\xbddnu za vyvol\xc3\xa1vac\xc3\xad ceny #ironie  http://t.co/GoWFa7zo88';@;b'Twitter for Websites';@;None;@;None;@;b'sk';@;0;@;0
402921370696581120;b'knodlanec';@;Tue 2013-11-19 22:08:35;@;b'@VitekVolak @zdenekkreml No ten j\xc3\xa1 miluji. Vypadali by jsme moc hezky jak z\xc3\xa1kon k\xc3\xa1\xc5\xbee. \xf0\x9f\x98\x84';@;b'Tweetbot for iOS';@;None;@;None;@;b'sk';@;1;@;0
403146695980367873;b'ADXMXIT';@;Wed 2013-11-20 13:03:57;@;b'V\xc5\xbedycky je hor\xc5\xa1\xc3\xad kdy\xc5\xbe ve filmu um\xc5\x99e pes ne\xc5\xbe \xc4\x8dlov\xc4\x9bk';@;b'Twitter for Android';@;{'coordinates': [16.6105558, 49.2019389], 'type': 'Point'};@;{'coordinates': [49.2019389, 16.6105558], 'type': 'Point'};@;b'sk';@;2;@;0
403478816850714624;b'Sperlasso';@;Thu 2013-11-21 11:03:40;@;b'U\xc5\xbe 3,5 hodiny \xc4\x8dek\xc3\xa1m na pokoj v nemocnici... + u\xc5\xbe v\xc3\xadm, co je za\xc4\x8d nemocni\xc4\x8dn\xc3\xad strava #peklonataliri';@;b'Twitter for Android';@;None;@;None;@;b'sk';@;0;@;0
403514861109673984;b'LenkaMazuchova';@;Thu 2013-11-21 13:26:54;@;b'Jestli jsou mlad\xc3\xad lid\xc3\xa9 na\xc5\xa1e budoucnost, tak to se m\xc3\xa1me na co t\xc4\x9b\xc5\xa1it sam\xc3\xad pir\xc3\xa1ti, vysoko\xc5\xa1kol\xc3\xa1ci bez zku\xc5\xa1enost\xc3\xad, gayov\xc3\xa9 a lesby, fe\xc5\xa5\xc3\xa1ci atd..';@;b'Twitter for iPhone';@;None;@;None;@;b'sk';@;0;@;0
404392510455156736;b'zbuda90';@;Sat 2013-11-23 23:34:22;@;b'@FilipHorky Ta obrana byla hodn\xc4\x9b slepovan\xc3\xa1. Schmelzer je na p\xc5\xafl roku ze hry a zbytek se \xc5\xa1et\xc5\x99\xc3\xad na Neapol? :)';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
404981162046525441;b'_maryoO';@;Mon 2013-11-25 14:33:27;@;b'@DominikMostek Lep\xc5\xa1\xc3\xad p\xc5\x99ed, ale i po m\xc3\xa1 smysl, prost\xc4\x9b se to tak n\xc4\x9bjak "zakonzervuje" a nikdo to "nem\xc5\xaf\xc5\xbee" n\xc3\xa1hodou rozb\xc3\xadt.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
405039853860954112;b'vito_cz';@;Mon 2013-11-25 18:26:41;@;b'V t\xc3\xbdhle kose je jednodu\xc5\xa1\xc5\xa1\xc3\xad nechat si ujet spoj, ne\xc5\xbe vyt\xc3\xa1hnout ruku z kapsy a pod\xc3\xadvat se na hodinky.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;1;@;0
405050802005606401;b'ondrej_m';@;Mon 2013-11-25 19:10:11;@;b'A hle\xc4\x8fme, vlastn\xc3\xadk HN za\xc4\x8dal kone\xc4\x8dn\xc4\x9b myslet hlavou. http://t.co/IyFhZlt2DO Skv\xc4\x9bl\xc3\xa1 volba.';@;b'TweetDeck';@;None;@;None;@;b'sk';@;4;@;2
405811474523623424;b'meenkeers';@;Wed 2013-11-27 21:32:49;@;b'http://t.co/dCV52sZPWS nev\xc3\xadte n\xc4\x9bkdo, kde se n\xc4\x9bco takov\xc3\xbdho vyu\xc4\x8duje? to \xc5\xbeivotn\xc4\x9b pot\xc5\x99ebuju.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;2;@;0
407506390400634880;b'veronikaholl';@;Mon 2013-12-02 13:47:49;@;b'Myslim si ze uz mi mama nese jidlo ale nee to je jen segra s tim ze mam 3 z matiky #diky';@;b'Twitter for Android';@;None;@;None;@;b'sk';@;1;@;0
407981308275486720;b'DanSparta';@;Tue 2013-12-03 21:14:58;@;b'@DiraZizkov1903 @Bejlos Ste prost\xc4\x9b zap\xc5\xa1kl\xc3\xbd ko\xc5\xa1\xc5\xa5ata, spojit pra\xc5\xbesk\xc3\xbd kluby je tak inova\xc4\x8dn\xc3\xad krok, \xc5\xbee ho jen tak n\xc4\x9bkde nepochop\xc3\xad.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
408313318169133056;b'OWAD_UPa';@;Wed 2013-12-04 19:14:15;@;b'@martik__ D\xc5\xafvod je celkem prost\xc3\xbd. Finance a lidsk\xc3\xa9 zdroje.N\xc4\x9bkter\xc3\xa9 v\xc4\x9bci se vyplat\xc3\xad outsourcovat m\xc3\xadsto placeni t\xc3\xbdmu,kter\xc3\xbd bude vynal\xc3\xa9zat kolo.';@;b'TweetCaster for Android';@;None;@;None;@;b'sk';@;0;@;0
409306794444353536;b'fella_zed';@;Sat 2013-12-07 13:01:59;@;b'pom\xc3\xa1hat a chr\xc3\xa1nit http://t.co/mBjxgOfSdQ';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;2;@;0
412575939365593089;b'chuckynoris14';@;Mon 2013-12-16 13:32:23;@;b'Tak jsem tu matiku posrala a ne\xc4\x8dekan\xc4\x9b propad\xc3\xa1m, juch\xc5\xaf. #irony';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
400042480047255552;b'Makovice_V';@;Mon 2013-11-11 23:28:54;@;b'@kubycek No, a to je pr\xc3\xa1v\xc4\x9b to, \xc4\x8demu \xc5\x99\xc3\xadk\xc3\xa1m \xe2\x80\x9eamerick\xc3\xbd mozek\xe2\x80\x9c :-)';@;b'Tweetbot for iOS';@;None;@;None;@;b'sk';@;2;@;0
400053010593619968;b'kozakr';@;Tue 2013-11-12 00:10:45;@;b'Takov\xc3\xa9 to dilema, jestli se u\xc4\x8dit na z\xc3\xa1po\xc4\x8dtov\xc3\xbd test nebo na kytaru\xe2\x80\xa6 \n\nTak\xc5\xbee u\xc5\xbe um\xc3\xadm Tis\xc3\xadc mil.';@;b'Tweetbot for iOS';@;None;@;None;@;b'sk';@;0;@;0
400080615540011008;b'RaderCZ';@;Tue 2013-11-12 02:00:26;@;b'@konzolistacz Tak s tim jsem se uz nejak srovnal...ale je to taky des no...na druhou stranu, recenze jsou pro lidi, ne pro nas :)';@;b'Twitter for Android';@;None;@;None;@;b'sk';@;0;@;0
400083873838956545;b'Drontik';@;Tue 2013-11-12 02:13:23;@;b'Batman bin Suparman byl v Singapuru odsouzen za nepovolen\xc3\xbd vstup na ciz\xc3\xad majetek, kr\xc3\xa1de\xc5\xbe a zneu\xc5\xbe\xc3\xadv\xc3\xa1n\xc3\xad drog.... http://t.co/6Ggrr9VFtE';@;b'Facebook';@;None;@;None;@;b'sk';@;0;@;0
400098198771224576;b'Honzisko81';@;Tue 2013-11-12 03:10:18;@;b'@HonzisKubis priorita je postavit se na nohy,  tak\xc5\xbee p\xc5\x99estat p\xc3\xadt. Potlesk pro MZ!';@;b'Twitter for Android';@;{'coordinates': [14.3427783, 50.0739543], 'type': 'Point'};@;{'coordinates': [50.0739543, 14.3427783], 'type': 'Point'};@;b'sk';@;0;@;0
400119478182092801;b'martmarek';@;Tue 2013-11-12 04:34:52;@;b'No\xc4\x8dn\xc3\xad pr\xc3\xa1ce se prot\xc3\xa1hla do nov\xc3\xa9ho dne. \xc5\xa0koda j\xc3\xadt te\xc4\x8f sp\xc3\xa1t, dosp\xc3\xadm to p\xc5\x99es dopoledne, m\xc3\xa1m tam mezeru 2 hodiny.';@;b'Twitter Web Client';@;None;@;None;@;b'sk';@;0;@;0
400134102197628928;b'catheri85051553';@;Tue 2013-11-12 05:32:58;@;b'Sn\xc3\xaddan\xc4\x9b je zaklad ..nest\xc3\xadh\xc3\xa1m se jeste na\xc5\xberat';@;b'Twitter for iPhone';@;{'coordinates': [14.37643831, 50.16467154], 'type': 'Point'};@;{'coordinates': [50.16467154, 14.37643831], 'type': 'Point'};@;b'sk';@;1;@;0
400134179595509762;b'hlavaczek';@;Tue 2013-11-12 05:33:17;@;b'Vst\xc3\xa1vat na sedmou r\xc3\xa1no? To snad ani nen\xc3\xad zdrav\xc3\xbd ne? #dobrerano';@;b'Windows Phone';@;None;@;None;@;b'sk';@;0;@;0
